country,gridcode,longitude,latitude,station_id,station_name
CA,1447,-117.058891296,49.5947189331,08NJ027,HARROP CREEK NEAR HARROP
CA,1448,-117.055740356,49.6225700378,08NJ061,REDFISH CREEK NEAR HARROP
CA,1449,-117.445968628,49.6971206665,08NJ160,LEMON CREEK ABOVE SOUTH LEMON CREEK
CA,1450,-117.211639404,49.5185394287,08NJ168,FIVE MILE CREEK ABOVE CITY INTAKE
CA,1451,-114.86000061,49.8433303833,08NK019,GRAVE CREEK AT THE MOUTH
CA,1452,-114.882499695,50.2013893127,08NK021,FORDING RIVER BELOW CLODE CREEK
CA,1453,-114.833358765,49.8914909363,08NK022,LINE CREEK AT THE MOUTH
CA,1454,-119.993522644,49.2076301575,08NL004,ASHNOLA RIVER NEAR KEREMEOS
CA,1455,-120.50353241,49.4597015381,08NL007,SIMILKAMEEN RIVER AT PRINCETON
CA,1456,-120.569717407,49.3691711426,08NL036,WHIPSAW CREEK BELOW LAMONT CREEK
CA,1457,-120.152313232,49.3769683838,08NL038,SIMILKAMEEN RIVER NEAR HEDLEY
CA,1458,-120.579368591,49.0989303589,08NL069,PASAYTEN RIVER ABOVE CALCITE CREEK
CA,1459,-120.672546387,49.0941009521,08NL070,SIMILKAMEEN RIVER ABOVE GOODFELLOW CREEK
CA,1460,-120.978912354,49.4656791687,08NL071,TULAMEEN RIVER BELOW VUICH CREEK
CA,1461,-119.491668701,49.1166687012,08NM012,INKANEEP CREEK NEAR OLIVER (LOWER STATION)
CA,1462,-119.47416687,49.2622184753,08NM015,VASEUX CREEK ABOVE DUTTON CREEK
CA,1463,-119.460830688,49.7938919067,08NM035,BELLEVUE CREEK NEAR OKANAGAN MISSION
CA,1464,-119.794998169,49.5102806091,08NM038,SHINGLE CREEK ABOVE KALEDEN DIVERSION
CA,1465,-119.902778625,49.6208305359,08NM133,BULL CREEK NEAR CRUMP
CA,1466,-120.011169434,49.7123413086,08NM134,CAMP CREEK AT MOUTH NEAR THIRSK
CA,1467,-119.274169922,49.8680610657,08NM137,DAVES CREEK NEAR RUTLAND
CA,1468,-119.081939697,50.2577781677,08NM142,COLDSTREAM CREEK ABOVE MUNICIPAL INTAKE
CA,1469,-119.335968018,50.0487518311,08NM146,CLARK CREEK NEAR WINFIELD
CA,1470,-119.321388245,49.2492790222,08NM171,VASEUX CREEK ABOVE SOLCO CREEK
CA,1471,-119.852027893,49.7945785522,08NM173,GREATA CREEK NEAR THE MOUTH
CA,1472,-119.538612366,50.2122192383,08NM174,WHITEMAN CREEK ABOVE BOULEAU CREEK
CA,1473,-118.215278625,48.9844398499,08NN012,KETTLE RIVER NEAR LAURIER
CA,1474,-118.765281677,48.9813919067,08NN013,KETTLE RIVER NEAR FERRY
CA,1475,-118.206939697,49.0419387817,08NN014,CHRISTINA CREEK AT OUTLET OF CHRISTINA LAKE
CA,1476,-119.092468262,49.7029190063,08NN015,WEST KETTLE RIVER NEAR MCCULLOCH
CA,1477,-119.051963806,49.5653686523,08NN019,TRAPPING CREEK NEAR THE MOUTH
CA,1478,-118.311752319,49.5891418457,08NN023,BURRELL CREEK ABOVE GLOUCESTER CREEK
CA,1479,-114.535827637,49.0947189331,08NP003,HOWELL CREEK ABOVE CABIN CREEK
CA,1480,-114.553871155,49.0943984985,08NP004,CABIN CREEK NEAR THE MOUTH
CA,1481,-132.138031006,53.2526817322,08OA004,HONNA RIVER NEAR THE MOUTH
CA,1482,-132.147857666,53.2439918518,08OA005,TARUNDL CREEK NEAR QUEEN CHARLOTTE
CA,1483,-132.051361084,53.0573005676,08OB002,PALLANT CREEK NEAR QUEEN CHARLOTTE
CA,1484,-133.858337402,60.0811080933,09AA007,LUBBOCK RIVER NEAR ATLIN
CA,1485,-135.013885498,59.8377799988,09AA010,LINDEMAN CREEK NEAR BENNETT
CA,1486,-134.883605957,60.1277809143,09AA012,WHEATON RIVER NEAR CARCROSS
CA,1487,-134.205566406,59.4319381714,09AA015,WANN RIVER NEAR ATLIN
CA,1488,-134.457504272,60.6124992371,09AB008,M'CLINTOCK RIVER NEAR WHITEHORSE
CA,1489,-135.188323975,61.4344406128,09AB009,YUKON RIVER ABOVE FRANK CREEK
CA,1490,-135.741104126,60.851108551,09AC001,TAKHINI RIVER NEAR WHITEHORSE
CA,1491,-136.123886108,60.6127815247,09AC004,TAKHINI RIVER AT OUTLET OF KUSAWA LAKE
CA,1492,-135.486251831,60.7257499695,09AC007,IBEX RIVER NEAR WHITEHORSE
CA,1493,-133.301940918,60.4844398499,09AE001,TESLIN RIVER NEAR TESLIN
CA,1494,-132.144439697,60.0069389343,09AE006,MORELY RIVER AT KM 1251 ALASKA HIGHWAY
CA,1495,-134.836303711,61.8726081848,09AG001,BIG SALMON RIVER NEAR CARMACKS
CA,1496,-136.272216797,62.0944404602,09AH001,YUKON RIVER AT CARMACKS
CA,1497,-137.009674072,62.5678291321,09AH003,BIG CREEK NEAR THE MOUTH
CA,1498,-136.280273438,62.0511703491,09AH004,NORDENSKIOLD RIVER BELOW ROWLINSON CREEK
CA,1499,-132.407165527,61.9887809753,09BA001,ROSS RIVER AT ROSS RIVER
CA,1500,-130.541671753,62.9249992371,09BB001,SOUTH MACMILLAN RIVER AT KILOMETRE 407 CANOL ROAD
CA,1501,-136.580566406,62.8297195435,09BC001,PELLY RIVER AT PELLY CROSSING
CA,1502,-132.44758606,61.9866409302,09BC002,PELLY RIVER AT ROSS RIVER
CA,1503,-133.377807617,62.2207489014,09BC004,PELLY RIVER BELOW VANGORDA CREEK
CA,1504,-139.04888916,61.426940918,09CA002,KLUANE RIVER AT OUTLET OF KLUANE LAKE
CA,1505,-139.167922974,61.3460006714,09CA004,DUKE RIVER NEAR THE MOUTH
CA,1506,-139.042602539,62.2049713135,09CA006,NISLING RIVER BELOW ONION CREEK
CA,1507,-140.558670044,61.9881706238,09CB001,WHITE RIVER AT KILOMETRE 1881.6 ALASKA HIGHWAY
CA,1508,-139.496932983,63.0825004578,09CD001,YUKON RIVER ABOVE WHITE RIVER
CA,1509,-131.490905762,63.3335189819,09DA001,HESS RIVER ABOVE EMERALD CREEK
CA,1510,-134.139175415,64.0149993896,09DB001,BEAVER RIVER BELOW MATSON CREEK
CA,1511,-135.89666748,63.5905609131,09DC002,STEWART RIVER AT MAYO
CA,1512,-139.254440308,63.2822189331,09DD003,STEWART RIVER AT THE MOUTH
CA,1513,-137.269439697,63.6111106873,09DD004,MCQUESTEN RIVER NEAR THE MOUTH
CA,1514,-139.407775879,64.0427780151,09EA003,KLONDIKE RIVER ABOVE BONANZA CREEK
CA,1515,-138.596282959,64.0019683838,09EA004,NORTH KLONDIKE RIVER NEAR THE MOUTH
CA,1516,-139.425003052,64.0699996948,09EB001,YUKON RIVER AT DAWSON
CA,1517,-139.629577637,63.7700004578,09EB003,INDIAN RIVER ABOVE THE MOUTH
CA,1518,-141.197784424,64.7894363403,09ED001,YUKON RIVER AT EAGLE
CA,1519,-138.402786255,66.4272232056,09FA001,WHITESTONE RIVER NEAR THE MOUTH
CA,1520,-137.783615112,67.4402770996,09FB001,PORCUPINE RIVER BELOW BELL RIVER
CA,1521,-136.709213257,66.4434661865,09FB002,EAGLE RIVER AT DEMPSTER HIGHWAY BRIDGE
CA,1522,-139.696395874,67.634437561,09FC001,OLD CROW RIVER NEAR THE MOUTH
CA,1523,-139.883331299,67.5638885498,09FD001,PORCUPINE RIVER AT OLD CROW
CA,1524,-140.891113281,67.4241714478,09FD002,PORCUPINE RIVER NEAR INTERNATIONAL BOUNDARY
CA,1525,-128.906936646,60.0508308411,10AA001,LIARD RIVER AT UPPER CROSSING
CA,1526,-129.020553589,60.290561676,10AA002,TOM CREEK AT KILOMETRE 34.9 ROBERT CAMPBELL HIGHWAY
CA,1527,-129.550003052,60.2041702271,10AA004,RANCHERIA RIVER NEAR THE MOUTH
CA,1528,-129.702774048,60.15832901,10AA005,BIG CREEK AT KM 1084.8 ALASKA HIGHWAY
CA,1529,-129.118896484,60.4738883972,10AB001,FRANCES RIVER NEAR WATSON LAKE
CA,1530,-124.889312744,60.1307487488,10BD001,BEAVER RIVER BELOW WHITEFISH RIVER
CA,1531,-126.227500916,59.4541702271,10BE009,TEETER CREEK NEAR THE MOUTH
CA,1532,-126.480560303,59.5533294678,10BE013,SMITH RIVER NEAR THE MOUTH
CA,1533,-123.318893433,58.8923912048,10CD003,RASPBERRY CREEK NEAR THE MOUTH
CA,1534,-122.715583801,58.1059989929,10CD005,ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY
CA,1535,-125.410751343,61.5299682617,10EA003,FLAT RIVER NEAR THE MOUTH
CA,1536,-125.797027588,61.6361083984,10EB001,SOUTH NAHANNI RIVER ABOVE VIRGINIA FALLS
CA,1537,-124.069717407,61.2633285522,10EC001,SOUTH NAHANNI RIVER ABOVE CLAUSEN CREEK
CA,1538,-124.8125,61.5583305359,10EC002,PRAIRIE CREEK AT CADILLAC MINE
CA,1539,-123.475418091,60.2415618896,10ED001,LIARD RIVER AT FORT LIARD
CA,1540,-121.227966309,61.7427215576,10ED002,LIARD RIVER NEAR THE MOUTH
CA,1541,-122.09425354,61.3335800171,10ED003,BIRCH RIVER AT HIGHWAY NO. 7
CA,1542,-121.456283569,61.4163093567,10ED009,SCOTTY CREEK AT HIGHWAY NO. 7
CA,1543,-119.843063354,61.1398086548,10FA002,TROUT RIVER AT HIGHWAY NO. 1
CA,1544,-121.238189697,61.4455299377,10FB005,JEAN-MARIE RIVER AT HIGHWAY NO. 1
CA,1545,-123.433059692,62.4797210693,10GA001,ROOT RIVER NEAR THE MOUTH
CA,1546,-122.899246216,62.6500587463,10GB006,WILLOWLAKE RIVER ABOVE METAHDALI CREEK
CA,1547,-121.295829773,61.8766708374,10GC002,HARRIS RIVER NEAR THE MOUTH
CA,1548,-121.611831665,61.8939399719,10GC003,MARTIN RIVER AT HIGHWAY NO. 1
CA,1549,-128.213882446,64.1366729736,10HA004,KEELE RIVER ABOVE TWITYA RIVER
CA,1550,-125.296562195,63.923500061,10HB005,REDSTONE RIVER 63 KM ABOVE THE MOUTH
CA,1551,-124.812782288,64.5924987793,10HC003,BIG SMITH CREEK NEAR HIGHWAY NO. 1
CA,1552,-117.758056641,65.5983276367,10JA002,CAMSELL RIVER AT OUTLET OF CLUT LAKE
CA,1553,-121.743331909,64.5619430542,10JB001,JOHNNY HOE RIVER ABOVE LAC STE. THERESE
CA,1554,-123.550918579,65.1284179688,10JC003,GREAT BEAR RIVER AT OUTLET OF GREAT BEAR LAKE
CA,1555,-126.121582031,65.0575637817,10KA006,JUNGLE RIDGE CREEK NEAR THE MOUTH
CA,1556,-126.877471924,65.3238601685,10KA007,BOSWORTH CREEK NEAR NORMAN WELLS
